"order_date","order_id","item_id","product_name","category","product_price","cogs","quantity","total_price","locations"
"2023-08-08","ORD-SB-00758","SB-FRS0094","Greenfields Keju Mozzarella Block Cheese 200 gram","Eggs & Dairy Products","52600","45666",2,"105200","Jawa Timur"
"2023-08-08","ORD-SB-00758","SB-GRO0020","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Sayur Sop","Condiments","2900","2480",1,"2900","Jawa Timur"
"2023-08-08","ORD-SB-00759","SB-FRS0096","Metzger Classic Herb & Garlic Butter Cup (20 gr)","Eggs & Dairy Products","9000","7811",2,"18000","Jakarta"
"2023-08-08","ORD-SB-00759","SB-FRZ00141","Ice Cream Cornetto Junior Coffee Caramel 80mL","Ice Cream","5800","5000",2,"11600","Jakarta"
"2023-08-09","ORD-SB-00760","SB-FRS0097","Anchor Pure New Zealand Butter Minidish Unsalted 10 pcs x 7 gram","Eggs & Dairy Products","34200","29667",2,"68400","Jakarta"
"2023-08-09","ORD-SB-00760","SB-FRS00107","Sari Roti Tawar Gandum 350 gram","Bread and Bakery","22900","17600",1,"22900","Jakarta"
"2023-08-09","ORD-SB-00761","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",2,"68400","Jawa Timur"
"2023-08-09","ORD-SB-00761","SB-FRS00108","Sari Roti Roti Tawar Pandan 370 gram","Bread and Bakery","16800","14550",2,"33600","Jawa Timur"
"2023-08-09","ORD-SB-00762","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",1,"26200","Jawa Timur"
"2023-08-09","ORD-SB-00762","SB-FRS00112","5 Days Croissant Mix Berries ","Bread and Bakery","6900","6000",2,"13800","Jawa Timur"
"2023-08-09","ORD-SB-00763","SB-FRS00102","Puck Keju Stik Processed Cheese Stick 6 pcs x 18 gram","Eggs & Dairy Products","65300","56771",1,"65300","Jawa Barat"
"2023-08-09","ORD-SB-00763","SB-FRZ00131","Cumi Flower / Kembang / Nanas Kupas Bersih | Flower-cut Squid - 500 gr","Frozen Meat","32200","28000",2,"64400","Jawa Barat"
"2023-08-09","ORD-SB-00764","SB-FRS00103","Telur Bebek Mentah 4 pcs","Eggs & Dairy Products","18100","15661",1,"18100","Jakarta"
"2023-08-09","ORD-SB-00764","SB-GRO0044","Bogasari Segitiga Biru Premium Tepung Terigu 1 kg","Condiments","11800","10200",1,"11800","Jakarta"
"2023-08-09","ORD-SB-00765","SB-FRS00104","Telur Ayam Kampung Selenium isi 10 butir","Eggs & Dairy Products","38500","33451",2,"77000","Jakarta"
"2023-08-09","ORD-SB-00765","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",2,"15600","Jakarta"
"2023-08-09","ORD-SB-00766","SB-FRS00106","Sari Roti Tawar Spesial 370 gram","Bread and Bakery","16100","12350",2,"32200","Jawa Tengah"
"2023-08-09","ORD-SB-00766","SB-GRO0046","Sumo Merah Beras Putih 5 kg","Sembako","74600","57312",1,"74600","Jawa Tengah"
"2023-08-09","ORD-SB-00767","SB-FRS00107","Sari Roti Tawar Gandum 350 gram","Bread and Bakery","22900","17600",2,"45800","Jawa Tengah"
"2023-08-09","ORD-SB-00767","SB-GRO0040","Mie Korea Gluten Free Ladang Lima 94gr - Instant Korean Noodle","Dry Food","8700","7500",1,"8700","Jawa Tengah"
"2023-08-09","ORD-SB-00768","SB-FRS00108","Sari Roti Roti Tawar Pandan 370 gram","Bread and Bakery","16800","14550",2,"33600","Jakarta"
"2023-08-09","ORD-SB-00768","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",2,"100800","Jakarta"
"2023-08-09","ORD-SB-00769","SB-FRS00109","MyRoti Roti Isi Cokelat 58 gram","Bread and Bakery","5200","4500",2,"10400","Jawa Tengah"
"2023-08-09","ORD-SB-00769","SB-FRZ00159","Lumpia Udang  200gr","Frozen Food","40300","35000",1,"40300","Jawa Tengah"
"2023-08-10","ORD-SB-00770","SB-FRS00110","5 Days Croissant Creamy Cheese ","Bread and Bakery","6900","6000",1,"6900","Jawa Tengah"
"2023-08-10","ORD-SB-00770","SB-FRS0069","Buah Jeruk Nipis Value Bulk - 1 Kg","Fruits ","31700","27541",1,"31700","Jawa Tengah"
"2023-08-10","ORD-SB-00771","SB-FRS00111","5 Days Croissant Creamy Chocolate ","Bread and Bakery","6900","6000",1,"6900","Jakarta"
"2023-08-10","ORD-SB-00771","SB-FRZ00154","Chicken Nugget Stick 400 gram","Frozen Food","52400","45500",1,"52400","Jakarta"
"2023-08-10","ORD-SB-00772","SB-FRS00112","5 Days Croissant Mix Berries ","Bread and Bakery","6900","6000",1,"6900","Jawa Barat"
"2023-08-10","ORD-SB-00772","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",1,"32100","Jawa Barat"
"2023-08-10","ORD-SB-00773","SB-FRS00113","Sari Roti Dorayaki Cokelat 55 gram","Bread and Bakery","6400","5500",1,"6400","Jawa Timur"
"2023-08-10","ORD-SB-00773","SB-FRS0074","Pear Packham 1 kg","Fruits ","34000","29561",2,"68000","Jawa Timur"
"2023-08-10","ORD-SB-00774","SB-FRS00114","MyRoti Roti Pie Cheese 80 gram","Bread and Bakery","7800","6700",2,"15600","Jawa Barat"
"2023-08-10","ORD-SB-00774","SB-FRZ00156","Fish Roll  500 gr","Frozen Food","26500","23000",1,"26500","Jawa Barat"
"2023-08-10","ORD-SB-00775","SB-FRS00115","Jamur King Oyster 200g","Vegetables","20300","17600",1,"20300","Jawa Tengah"
"2023-08-10","ORD-SB-00775","SB-FRZ00160","Bakso Sapi Polos 25 pcs","Frozen Food","28200","24500",1,"28200","Jawa Tengah"
"2023-08-10","ORD-SB-00776","SB-FRS00116","Ubi Cilembu /pack","Vegetables","23500","20400",2,"47000","Bali"
"2023-08-10","ORD-SB-00776","SB-FRZ00145","Ice Cream Magnum Mini Mix 6X45mL","Ice Cream","55000","47800",1,"55000","Bali"
"2023-08-10","ORD-SB-00777","SB-FRS00117","Jamur Shimeji Putih Natural 100g","Vegetables","16800","14566",2,"33600","Jawa Barat"
"2023-08-10","ORD-SB-00777","SB-GRO0054","Tropicana Slim Classic Refill 500gr - Pengganti Gula","Sembako","128500","91765",1,"128500","Jawa Barat"
"2023-08-10","ORD-SB-00778","SB-FRS00118","Semangka Merah Non Biji Fresh 4.5 - 5 Kg","Fruits ","65300","56700",1,"65300","Jawa Barat"
"2023-08-10","ORD-SB-00778","SB-FRS00120","Kaboca Orange Organik 1 kg","Fruits ","39600","34412",2,"79200","Jawa Barat"
"2023-08-10","ORD-SB-00779","SB-FRS00119","Anggur Red Globe Fresh 250 gr ","Fruits ","25700","22345",2,"51400","Jawa Barat"
"2023-08-10","ORD-SB-00779","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",2,"158200","Jawa Barat"
"2023-08-10","ORD-SB-00780","SB-FRS00120","Kaboca Orange Organik 1 kg","Fruits ","39600","34412",1,"39600","Bali"
"2023-08-10","ORD-SB-00780","SB-FRZ00135","Ikan Gurame | Gourami Fish Frozen (± 400-500 gr / ekor)","Frozen Meat","35100","30450",1,"35100","Bali"
"2023-08-11","ORD-SB-00781","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",1,"79100","Jakarta"
"2023-08-11","ORD-SB-00781","SB-FRZ00133","Daging Hati Sapi | Beef Liver 500 gram","Frozen Meat","23200","20100",1,"23200","Jakarta"
"2023-08-11","ORD-SB-00782","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",2,"100800","Jakarta"
"2023-08-11","ORD-SB-00782","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",1,"26200","Jakarta"
"2023-08-11","ORD-SB-00783","SB-FRZ00123","Dada Ayam Boneless Tanpa Tulang & Kulit 1 kg","Frozen Meat","56100","43100",1,"56100","Jakarta"
"2023-08-11","ORD-SB-00783","SB-GRO0021","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Nasi Goreng","Condiments","2900","2480",1,"2900","Jakarta"
"2023-08-11","ORD-SB-00784","SB-FRZ00128","Daging Giling Sapi | Minced Ground Beef - REGULAR - 500 gr","Frozen Meat","55900","48600",2,"111800","Bali"
"2023-08-11","ORD-SB-00784","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",2,"130600","Bali"
"2023-08-11","ORD-SB-00785","SB-FRZ00129","Ikan Makarel / Ikan Salem Frozen 500 gram","Frozen Meat","23200","20100",2,"46400","Bali"
"2023-08-11","ORD-SB-00785","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",2,"15400","Bali"
"2023-08-11","ORD-SB-00786","SB-FRZ00130","Ikan Tilapia / Ikan Nilla Daging Perut 500 gr","Frozen Meat","27100","23500",1,"27100","Jawa Timur"
"2023-08-11","ORD-SB-00786","SB-FRZ00157","Pempek Adaan Vacum isi 10Pcs","Frozen Food","64400","56000",1,"64400","Jawa Timur"
"2023-08-11","ORD-SB-00787","SB-FRZ00131","Cumi Flower / Kembang / Nanas Kupas Bersih | Flower-cut Squid - 500 gr","Frozen Meat","32200","28000",2,"64400","Jawa Timur"
"2023-08-11","ORD-SB-00787","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",2,"8600","Jawa Timur"
"2023-08-11","ORD-SB-00788","SB-FRZ00132","Cumi Ring / Squid Calamari Ring / Cumi Cincin - 500 gram","Frozen Meat","31800","27600",2,"63600","Jakarta"
"2023-08-11","ORD-SB-00788","SB-FRZ00165","Salmon Ball | Bakso / Bola-bola Ikan Salmon - 200 gr","Frozen Food","17300","15000",1,"17300","Jakarta"
"2023-08-11","ORD-SB-00789","SB-FRZ00133","Daging Hati Sapi | Beef Liver 500 gram","Frozen Meat","23200","20100",2,"46400","Jawa Timur"
"2023-08-11","ORD-SB-00789","SB-GRO0029","Sedaap Kecap Manis Kedelai Hitam Spesial 520 ml","Condiments","20200","17541",1,"20200","Jawa Timur"
"2023-08-11","ORD-SB-00790","SB-FRZ00134","Udang Kupas Vannamei  400 gr","Frozen Meat","63200","54900",2,"126400","Jawa Barat"
"2023-08-11","ORD-SB-00790","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",1,"32100","Jawa Barat"
"2023-08-11","ORD-SB-00791","SB-FRZ00135","Ikan Gurame | Gourami Fish Frozen (± 400-500 gr / ekor)","Frozen Meat","35100","30450",1,"35100","Jawa Tengah"
"2023-08-11","ORD-SB-00791","SB-GRO0023","BUMBU MASAK BAMBOE BULGOGI","Condiments","7800","6751",2,"15600","Jawa Tengah"
"2023-08-11","ORD-SB-00792","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",2,"10400","Bali"
"2023-08-11","ORD-SB-00792","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",1,"14600","Bali"
"2023-08-12","ORD-SB-00793","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",2,"32600","Bali"
"2023-08-12","ORD-SB-00793","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",2,"83600","Bali"
"2023-08-12","ORD-SB-00794","SB-FRZ00138","Glico Wings Ice Cream Haku Tokyo Cheese Delight 110mL","Ice Cream","8800","6700",2,"17600","Bali"
"2023-08-12","ORD-SB-00794","SB-GRO0028","Tropicana Slim Kecap Asin 200ml - Rendah Garam","Condiments","27000","23465",2,"54000","Bali"
"2023-08-12","ORD-SB-00795","SB-FRZ00141","Ice Cream Cornetto Junior Coffee Caramel 80mL","Ice Cream","5800","5000",2,"11600","Bali"
"2023-08-12","ORD-SB-00795","SB-GRO0052","BERAS RAJA ULTIMA 5KG","Sembako","66200","57541",1,"66200","Bali"
"2023-08-12","ORD-SB-00796","SB-FRZ00143","Ice Cream Mochi Duo Durian 45mL","Ice Cream","6500","5600",2,"13000","Jakarta"
"2023-08-12","ORD-SB-00796","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",1,"8700","Jakarta"
"2023-08-12","ORD-SB-00797","SB-FRZ00144","Ice Cream Paddle Pop Twister Magic 55mL","Ice Cream","5200","4500",2,"10400","Jawa Timur"
"2023-08-12","ORD-SB-00797","SB-FRS0084","Jamur Enokitake 100 G","Vegetables","5000","4317",1,"5000","Jawa Timur"
"2023-08-12","ORD-SB-00798","SB-FRZ00145","Ice Cream Magnum Mini Mix 6X45mL","Ice Cream","55000","47800",1,"55000","Jawa Tengah"
"2023-08-12","ORD-SB-00798","SB-GRO003","Cereal SIMBA Choco Chips Bag 1 kg","Snacks & Drinks","46500","35764",1,"46500","Jawa Tengah"
"2023-08-12","ORD-SB-00799","SB-FRZ00146","Ice Cream Magnum Cookies & Cream 80mL","Ice Cream","18000","15600",2,"36000","Jawa Barat"
"2023-08-12","ORD-SB-00799","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",2,"32600","Jawa Barat"
"2023-08-12","ORD-SB-00800","SB-FRZ00147","Ice Cream Sandwich Biscuit 90mL","Ice Cream","12700","11000",2,"25400","Jawa Tengah"
"2023-08-12","ORD-SB-00800","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",2,"10400","Jawa Tengah"
"2023-08-12","ORD-SB-00801","SB-FRZ00148","Ice Cream Belgian Berry Choco 90mL","Ice Cream","20300","17600",1,"20300","Jawa Tengah"
"2023-08-12","ORD-SB-00801","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Jawa Tengah"
"2023-08-12","ORD-SB-00802","SB-FRZ00149","Ice Cream 3 In 1 Unicorn 350Ml","Ice Cream","25700","22300",1,"25700","Jawa Tengah"
"2023-08-12","ORD-SB-00802","SB-GRO0041","La Fonte Penne Ziti Rigate Pasta 450 gram","Dry Food","19000","16500",2,"38000","Jawa Tengah"
"2023-08-12","ORD-SB-00803","SB-FRZ00150","Ice Cream Sweet Corn 52G","Ice Cream","4300","3700",1,"4300","Jakarta"
"2023-08-12","ORD-SB-00803","SB-GRO0043","Pop Mie Mie Instan Baso Sapi Mini Cup 35 gram","Dry Food","4000","3400",2,"8000","Jakarta"
"2023-08-13","ORD-SB-00804","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",1,"31800","Jakarta"
"2023-08-13","ORD-SB-00804","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",2,"52000","Jakarta"
"2023-08-13","ORD-SB-00805","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",1,"46600","Bali"
"2023-08-13","ORD-SB-00805","SB-GRO002","Qtela Kerupuk Keriting Original 180 gram","Snacks & Drinks","10300","7890",1,"10300","Bali"
"2023-08-13","ORD-SB-00806","SB-FRZ00153","Crinkle Cut French Fries | Kentang Goreng Frozen (450 gr) ","Frozen Food","26800","20600",2,"53600","Bali"
"2023-08-13","ORD-SB-00806","SB-GRO003","Cereal SIMBA Choco Chips Bag 1 kg","Snacks & Drinks","46500","35764",1,"46500","Bali"
"2023-08-13","ORD-SB-00807","SB-FRZ00154","Chicken Nugget Stick 400 gram","Frozen Food","52400","45500",1,"52400","Jawa Timur"
"2023-08-13","ORD-SB-00807","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",2,"15400","Jawa Timur"
"2023-08-13","ORD-SB-00808","SB-FRZ00155","Chicken Nugget Ayam Veggie 400 gr","Frozen Food","54800","47600",2,"109600","Jawa Timur"
"2023-08-13","ORD-SB-00808","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",2,"8000","Jawa Timur"
"2023-08-13","ORD-SB-00809","SB-FRZ00156","Fish Roll  500 gr","Frozen Food","26500","23000",2,"53000","Jakarta"
"2023-08-13","ORD-SB-00809","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",2,"17400","Jakarta"
"2023-08-13","ORD-SB-00810","SB-FRZ00157","Pempek Adaan Vacum isi 10Pcs","Frozen Food","64400","56000",2,"128800","Jawa Timur"
"2023-08-13","ORD-SB-00810","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",1,"10900","Jawa Timur"
"2023-08-13","ORD-SB-00811","SB-FRZ00159","Lumpia Udang  200gr","Frozen Food","40300","35000",2,"80600","Jawa Barat"
"2023-08-13","ORD-SB-00811","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",1,"7600","Jawa Barat"
"2023-08-13","ORD-SB-00812","SB-FRZ00160","Bakso Sapi Polos 25 pcs","Frozen Food","28200","24500",1,"28200","Jawa Tengah"
"2023-08-13","ORD-SB-00812","SB-GRO0010","Root Beer Can 330 ml","Snacks & Drinks","8800","7651",2,"17600","Jawa Tengah"
"2023-08-13","ORD-SB-00813","SB-FRZ00161","Baso Ikan Besar [500g]","Frozen Food","29400","25500",1,"29400","Bali"
"2023-08-13","ORD-SB-00813","SB-GRO0011","Aqua Air Mineral Botol 1.5 liter","Snacks & Drinks","5200","4500",1,"5200","Bali"
"2023-08-14","ORD-SB-00814","SB-FRZ00162","Chicken Spring Roll / Lumpia Ayam (210 gr)","Frozen Food","30800","26700",1,"30800","Bali"
"2023-08-14","ORD-SB-00814","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",1,"118600","Bali"
"2023-08-14","ORD-SB-00815","SB-FRZ00163","Bratwurst Cocktail Original Sosis Sapi 25 pcs ","Frozen Food","38500","33400",1,"38500","Bali"
"2023-08-14","ORD-SB-00815","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",2,"17400","Bali"
"2023-08-14","ORD-SB-00816","SB-FRZ00165","Salmon Ball | Bakso / Bola-bola Ikan Salmon - 200 gr","Frozen Food","17300","15000",1,"17300","Bali"
"2023-08-14","ORD-SB-00816","SB-GRO0015","Delfi Cokelat Hot Cocoa 3in1 isi 5 pcs x 25 gram","Snacks & Drinks","18200","15741",1,"18200","Bali"
"2023-08-14","ORD-SB-00817","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",1,"7600","Jakarta"
"2023-08-14","ORD-SB-00817","SB-GRO0016","ABC Saus Sambal Extra Pedas 380 g","Condiments","16100","12314",2,"32200","Jakarta"
"2023-08-14","ORD-SB-00818","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",2,"21800","Jawa Timur"
"2023-08-14","ORD-SB-00818","SB-GRO0017","ABC Saus Sambal Extra Pedas 275 ml","Condiments","14900","11412",1,"14900","Jawa Timur"
"2023-08-14","ORD-SB-00819","SB-GRO0060","Wafer Coklat Superstar Triple Chocolate Box 12 Pcs @ 216 Gr","Snacks & Drinks","13600","11751",2,"27200","Jawa Tengah"
"2023-08-14","ORD-SB-00819","SB-GRO0018","Bango Kecap Manis 135Ml","Condiments","13600","10412",2,"27200","Jawa Tengah"
"2023-08-14","ORD-SB-00820","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",2,"17400","Jawa Barat"
"2023-08-14","ORD-SB-00820","SB-GRO0020","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Sayur Sop","Condiments","2900","2480",2,"5800","Jawa Barat"
"2023-08-14","ORD-SB-00821","SB-GRO0059","Francis Organic Kacang Almond Panggang 31 gram","Snacks & Drinks","14200","12300",2,"28400","Jawa Tengah"
"2023-08-14","ORD-SB-00821","SB-GRO0021","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Nasi Goreng","Condiments","2900","2480",1,"2900","Jawa Tengah"
"2023-08-14","ORD-SB-00822","SB-GRO0058","Ladaku Merica Lada Bubuk isi 6 pcs Pepper","Condiments","7500","6512",2,"15000","Jawa Tengah"
"2023-08-14","ORD-SB-00822","SB-GRO0022","Lemonilo Alamami Bumbu Masak Praktis Ayam Goreng Lengkuas 40g","Condiments","8700","7560",1,"8700","Jawa Tengah"
"2023-08-14","ORD-SB-00823","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",2,"8600","Jawa Tengah"
"2023-08-14","ORD-SB-00823","SB-GRO0023","BUMBU MASAK BAMBOE BULGOGI","Condiments","7800","6751",2,"15600","Jawa Tengah"
"2023-08-14","ORD-SB-00824","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",1,"32100","Jawa Timur"
"2023-08-14","ORD-SB-00824","SB-GRO0025","Lemonilo Alamami Bumbu Masak Praktis Ayam Goreng Kremes 25g","Condiments","5000","4317",2,"10000","Jawa Timur"
"2023-08-15","ORD-SB-00825","SB-GRO0053","Rose Brand Tebu Gula Pasir 1 kg","Sembako","14200","12300",1,"14200","Jakarta"
"2023-08-15","ORD-SB-00825","SB-GRO0026","Bango Kecap Manis Pouch 735 ml - Unilever","Condiments","41000","35600",2,"82000","Jakarta"
"2023-08-15","ORD-SB-00826","SB-GRO0052","BERAS RAJA ULTIMA 5KG","Sembako","66200","57541",1,"66200","Bali"
"2023-08-15","ORD-SB-00826","SB-GRO0028","Tropicana Slim Kecap Asin 200ml - Rendah Garam","Condiments","27000","23465",2,"54000","Bali"
"2023-08-15","ORD-SB-00827","SB-GRO0051","Topi Koki Sentra Ramos Beras Putih 5 kg","Sembako","70700","61432",2,"141400","Jakarta"
"2023-08-15","ORD-SB-00827","SB-GRO0029","Sedaap Kecap Manis Kedelai Hitam Spesial 520 ml","Condiments","20200","17541",2,"40400","Jakarta"
"2023-08-15","ORD-SB-00828","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",2,"130600","Jawa Timur"
"2023-08-15","ORD-SB-00828","SB-GRO0030","ABC Terasi Udang 20 x 3.8 g","Condiments","6300","5416",2,"12600","Jawa Timur"
"2023-08-15","ORD-SB-00829","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",2,"8000","Jawa Timur"
"2023-08-15","ORD-SB-00829","SB-GRO0031","Indomie Goreng Original Mie Instan 85 gram","Dry Food","3100","2345",1,"3100","Jawa Timur"
"2023-08-15","ORD-SB-00830","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",1,"41800","Jakarta"
"2023-08-15","ORD-SB-00830","SB-GRO0032","Indomie Rebus Soto Mie Instan 70 gram","Dry Food","3000","2243",2,"6000","Jakarta"
"2023-08-15","ORD-SB-00831","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",1,"14600","Jakarta"
"2023-08-15","ORD-SB-00831","SB-GRO0033","Indomie Rebus Kari Ayam Mie Instan 72 gram","Dry Food","3000","2243",1,"3000","Jakarta"
"2023-08-15","ORD-SB-00832","SB-GRO0046","Sumo Merah Beras Putih 5 kg","Sembako","74600","57312",2,"149200","Jawa Timur"
"2023-08-15","ORD-SB-00832","SB-GRO0034","Indomie Japanese Miso Ramen","Dry Food","6300","5412",2,"12600","Jawa Timur"
"2023-08-15","ORD-SB-00833","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",1,"7800","Jawa Timur"
"2023-08-15","ORD-SB-00833","SB-GRO0038","Cassava Pasta Mac and Cheese","Dry Food","27000","23400",2,"54000","Jawa Timur"
"2023-08-15","ORD-SB-00834","SB-GRO0044","Bogasari Segitiga Biru Premium Tepung Terigu 1 kg","Condiments","11800","10200",2,"23600","Jakarta"
"2023-08-15","ORD-SB-00834","SB-GRO0039","La Fonte Lasagna Sheets - 230 gram","Dry Food","21600","18700",2,"43200","Jakarta"
"2023-08-15","ORD-SB-00835","SB-GRO0043","Pop Mie Mie Instan Baso Sapi Mini Cup 35 gram","Dry Food","4000","3400",1,"4000","Jawa Barat"
"2023-08-15","ORD-SB-00835","SB-GRO0040","Mie Korea Gluten Free Ladang Lima 94gr - Instant Korean Noodle","Dry Food","8700","7500",2,"17400","Jawa Barat"
"2023-08-15","ORD-SB-00836","SB-GRO0042","Pop Mie Rasa Ayam Bawang Jumbo","Dry Food","5200","4500",1,"5200","Bali"
"2023-08-15","ORD-SB-00836","SB-GRO0041","La Fonte Penne Ziti Rigate Pasta 450 gram","Dry Food","19000","16500",2,"38000","Bali"
"2023-08-16","ORD-SB-00837","SB-GRO0041","La Fonte Penne Ziti Rigate Pasta 450 gram","Dry Food","19000","16500",1,"19000","Jawa Timur"
"2023-08-16","ORD-SB-00837","SB-GRO0042","Pop Mie Rasa Ayam Bawang Jumbo","Dry Food","5200","4500",1,"5200","Jawa Timur"
